,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
2143,US,9830236,R3DORBKQI4878Y,B004LKRYM2,953521763,philips avent 2 pack bpa free pacifier,Baby,5,0,0,N,Y,Five Stars,very nice,9/25/2014,1,0
2174,US,9910660,RYI4LAGVVAGC,B004J4VXZ4,585880039,the first years gumdrop pacifier attacher,Baby,1,0,0,N,N,Very short teeth. Does not secure well at all,This is the most useless pacifier clip ever. The design is attractive and the stitching is nice but all that matters nought when the clip to secure to baby's clothes is so short and weak. Really worse than useless cause the clip just falls off all the time and baby ends up mouthing it and toy falls to the ground.,4/6/2015,1,1
2189,us,9933709,r2zft6jhmzkny0,b002qyw8lw,102453137,baby banana toothbrush,baby,4,0,0,n,y,cute little brush for baby,i liket this because my baby is infatuated with it. she will clean her teeth for 10 to 15 minutes a day and she's also learning dexterity as she grips the banana peels that act like handles. what a nice little brush for baby's first teeth!,1/8/2013,1,1
2233,us,9996358,r2l4y3bwjlm3gh,b005uakd8o,636594968,petit tresor 4 piece nesting crib bedding set (discontinued by manufacturer),baby,4,14,15,n,y,nice,"a nice set, the blanket is soft and thicker then some of the others in different sets. i have returned several (stay away from trend lab, cheap thin scratchy material). it looks a bit girly in the picture (my husband was not thrilled when i showed him what i ordered), however once it arrived and we placed in the crib it doesn't look girly at all. i think it was because it was pictured in a white crib, we have a dark wood crib. i was looking for a set with out a theme. i dislike giant animals or dinos all over the babys room. i think it looks expensive and very neutral. the ties on the bumpers could be longer. the material could be even more soft but i feel that this is the best quality that i have found for under $200.",1/5/2012,-1,1
2244,us,10011489,r1i28vz23418bk,b00iss2s6a,37521900,"diono rainier convertible plus booster with adjustable head support, shadow",baby,5,11,11,n,n,great carseat! video instructions are a must!,"i received my rainier in the color glacier today. i was so excited to finally have it, but i was also somewhat stressed about putting it together after reading countless reviews on how hard it is to install. surprisingly, it wasn't as difficult as i thought it would be. our first car seat was a britax b-safe 5 point harness so we kind of already had a heads up on this system and adjusting all the straps.<br />we skipped right to the short instructional videos on youtube that help explain step by step how to step up the car seat in the car. let me tell you they were a life saver, there's nothing like watching someone actually setting it up instead of reading instructions and looking at the pictures.(i'm more of a hands on person)<br />the car seat looks very well constructed. it definitely feels very safe and incredibly comfy. the color was so nice, which was an added bonus. all in all, i'm very impressed and happy with this purchase!",6/24/2015,1,0
2254,us,10026382,r2nn3snrp2ds49,b000qfeql8,449774141,american baby company waterproof fitted quilted portable/mini crib mattress pad cover,baby,5,0,0,n,y,five stars,"nice product, kept the mattress dry and clean and fits well.  easy to wash and dry.  definitely recommend",8/10/2014,1,0
2265,us,10038609,r2eslm65p6ceal,b000bpqhg0,295663226,american baby company supreme jersey knit crib sheet,baby,3,0,0,n,y,"nice color, soft, but cheap elastic","this crib sheet is soft and the color is nice, but the elastic around the edges is narrow and cheap - as our daughter is rolling around in her crib, the sheet moves and bunches.  probably won't purchase again.",11/24/2013,1,1
2281,us,10078020,r2x0y9ffe3ce7i,b00ka2bd40,234009775,baby care play mat foam floor gym,baby,5,1,1,n,y,very nice material for baby to scoot,"very nice material for baby to scoot, crawl, and learn to walk. it is hard enough to allow for crawling but soft enough to protect a baby if they falls.",6/24/2015,1,0
2295,US,10090449,R3B8AB0SD5H0NZ,B00793CZAE,572944212,"mary meyer wubbanub plush pacifier, lamb",Baby,5,2,2,N,Y,Great for a baptism gift,"From what I've heard, little guy is enjoying it very much.  Gives him something to hold onto a little better, and it sure was nice as a baptism gift.",10/22/2013,1,0
2308,US,10117473,R3E50YF8KFLURH,B005G37WQQ,509145368,"jj cole pacifier pod, cream & black",Baby,5,0,0,N,Y,perfect!,"perfect size, holds two nuk pacifiers and it saves a great deal of time and frustration when needing to grab a paci real quick. The snap isn't too hard and the material is nice.  It can easily be wiped down with a damp cloth to clean.",6/18/2013,-1,1
2355,us,10182869,r3vmyghzbn4040,b00f667qnc,336944964,summer infant lil' loo potty,baby,3,2,3,n,y,be good for your larger toddler,"the design it great, no deep seems to collect grim. dumps pretty easy, doesn't slide around too much.<br />we have a few issues with this potty.<br />1. the hole in the seat is too wide for my daughter. she can sit on it and doesn't fall in, but just barely. i think it is her hip bones that stop her from falling in. this makes it uncomfortable for her to sit on long enough to do her business.<br />2. the pee guard in the front is too high for her, it makes it hard for her to sit down, she doesn't clear the pee guard, bumps her bottom on the guard. our other potty is for girls and is flat all around, she is used to being able to start to sit then position herself on the potty.<br /><br />i was shopping for a potty to put in her room that she can use when she wakes up. since my daughter is over 2 i thought she needed a bigger potty, this was advertised as for bigger kids, but my kid is not big enough for it. she is 28 lbs (60%) and is 50% for height so your average 3 foot tall 2.5 year old.<br />the height of this potty is perfect, her knees are nut bent up to her chin, the back is nice, except that she can't put her back against the back rest.  without almost laying down.",3/13/2015,1,0
2369,us,10206483,r2u4wq27ebmhze,b007aynpre,25788262,x large contemporary tall tree leaves falling birds flying approx 70 inches or 6 feet wall sticker decal,Baby,5,0,0,N,Y,Five Stars,love it ...is very nice fast shipping is worth every penny ....,8/7/2014,1,0
2377,us,10215624,r2ssc3ks8691ob,b008g4lkj2,624529050,"cloudnine children's froggy raincoat, for ages 5-12 one size fits all",baby,5,1,2,n,y,good quality/good price,"this was an amazing raincoat for the price. i bought this one for my 3 year old son and a ladybug one for my 4 year old daughter. they did fit a little big, but i thought it was really nice the way they hung well below the knee for added protection in the rain. the quality is good, and after using them repeatedly, i can see them lasting for years to come. i also bought the matching rain boots and umbrellas and both of my kids were very exited to wear them. in the spring when it's raining every day, it's so nice to see them excited to get dressed up and go outside.",9/7/2014,1,0
2379,US,10220010,R18C8SHANRC7BK,B002HOQOUW,986016545,kushies on the go wet bag with pacifier pouch,Baby,4,0,0,N,Y,perfect diaper bag size,"The big bag is perfect size for diaper bag, for diapers,  wet clothes, and it actually is waterproof (I had my doubts).  The little pacifier bag is useless for us but my son (the helpful big brother) likes that he has a bag that matches my bag. The drawstring is very easy to tighten and loosen, but stays nice and tight when closed.",9/13/2010,1,0
2382,us,10225997,rr1r4ewokwc6y,b00295mqlu,998397375,simple wishes hands free breastpump bra,baby,5,0,0,n,y,a necessity,"a pump bra is a must if you plan on pumping at all.  this one is not pretty, but it's super functional.  i would usually put it on over a zip-up sweatshirt to keep warm while pumping, so the adjustable feature is nice.  this thing is a brilliant invention.  you won't regret it.",11/25/2012,1,1
2406,us,10278922,r1m5q6rnd51mfd,b00nfetjcs,866247801,fisher-price 4-in-1 rock n glide soother,baby,5,0,0,n,n,five stars,nice product!!! love it,4/14/2015,1,0
2423,us,10327107,r2vk3myb6zqfae,b00g92khew,627885771,"kangaroo b610 terry cloth bib with waterproof liner, blue, large, 8 count",baby,5,0,0,n,y,five stars,very nice,6/18/2015,1,0
2436,us,10345931,rbajsezryd3do,b003obytou,303801456,britax second seat for b-ready stroller,baby,5,0,1,n,y,wow! even better in person!,"as a die hard ownder of a phil & teds sport (its 6yrs old and has carried 4 kids!), we were looking for something to use daily to retire the p&t for jogging only as its gotten a bit worn out. we decided on the britax b ready. ordered the doubles seat from amazon on a sunday and it arrived tuesday morning! when i opened the box, i gasped at how gorgeous the color is on the green...very rich. the seat feels very solid, nicely padded and roomy. we didn't get the main stroller part yet so haven't \\used\\ it yet but really it feels nice. i had our almost 3 yr old sit in it and he was very comfy. i like the 5 point harness and the fact that a kid can't unbuckle it (as toddlers like to do).   overall- so impressed with the shipping speed and the color of this is stunning.",1/11/2012,-1,1
2455,us,10371609,r3juv5wawro4y8,b00ntndsng,264334982,"skip hop studio select day-to-night diaper satchel, black",baby,4,18,20,n,y,surprisingly roomy!,"this bag is very beautiful and doesn鈥檛 look like a diaper bag at all. the nylon material seems very durable and easy to clean. bottle  pockets on both sides of the bag  are insulated. i put on of the bottles for example  and you can see it on one of the pictures (i use playtex drop-in bottles).<br /><br />in front of the bag there are two pockets. the lower one can fit full size wallet and there still will be some space on the side. the top pocket could be perfect for cell phone or small items (i would use it for my personal things ), and to give you an idea how big it is on one of the pictures i put facial wipes mustela in it. once the wipes are in i am able to close the pocket but the top part of the wipe鈥檚 container sometimes gets on the way. also, zipper on this particular pocket is hard to work with. what i mean is that you will need to use two hand to close it. i think it because the placed zipper so high to the top of the bag.<br /><br />on the back of the bag there is a zipped compartment for changing pad. it鈥檚 a  standard size for skip hop brand  and i believe no bigger or smaller than most others.<br /><br />on the inside there are four pockets that are the same size. you might see from the picture that pockets are reinforced, which i love, because it hold things more secure. it doesn鈥檛 have bottle pockets on the inside of the bag. also, i like the color of the inside 鈥?its not black so you can find things easier, but not too light to show dirt.  the stroller hooks can be placed on the inside of the bag  when not in use.<br /><br />my other favorite part is 鈥?the bag has zipper on top! i don鈥檛 have to worry about everything flying out of the bag when i throw it in the car. the stroller hooks can be used even when the bag is closed, another big plus.<br /><br />the hardware is color of yellow gold, and as much as i dislike the yellow gold this particular tone doesn鈥檛 bother me.<br />the handles are very comfy.<br /><br />overall i would highly recommend  this bag to anybody who, like me, is looking for a diaper bag that doesn鈥檛 look like it. it is very roomy even if it doesn鈥檛 look like it. i was between this one and storksak .  skip hop holds same amount or even more and looks nicer.<br />but i do have my concerns: zippers would ne first one (i noticed when you place something in the front pocket it a little easier to close),  i wish the handles were from nylon material instead of faux leather 鈥?would last longer, the same can be said about details 鈥?i am not sure how long the faux leather will last, i also wish skip hop would add a shoulder strap (but it鈥檚 just personal preference)",2/20/2015,1,0
2467,us,10394190,rnsxjv2o2d3qq,b00cxnuoe4,151274084,"stork craft tuscany custom glider and ottoman with free lumbar pillow, white/beige",baby,5,0,0,n,y,everything said and done glider put together it's nice and smooth,glider arrived with the back broken. contacted stork craft and they quickly sent out a replacement. everything said and done glider put together it's nice and smooth.<br /><br />most important to me is customer service.. storkcraft did a fantastic job at that.,8/31/2014,-1,0
