,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
2615,us,10650123,r3hf6eccuz0ndi,b00iss2kvi,239861400,"evenflo sureride dlx convertible car seat, paxton",baby,5,0,1,n,y,it works great. for the price,"it works great. for the price, the materials are fantastic. i have an easy time adjusting the belts and operating the buckles. i know there were a couple reviews that said they were challenging, but honestly , the hooks work better than the other three carseats we have gone for. the buckles are easy and i can even adjust the belts easily with my bad wrists. a+++ on this . also , delivery was prompt. early even.",2/4/2015,-1,0
2616,us,10650651,r3b5rzqsyww2zu,b00140ks9i,518146169,"babyplus prenatal learning system plays heartbeat music in the womb to promote bonding, and a smart, healthy baby",baby,1,6,11,n,n,"dont take any risks, moms","i bought babyplus about over 6 years ago<br /><br />i have both 2 year old and 5 year old. here is the story i like to share too.<br /><br />i used when i was pregnant with my 5 year old son following the instructions . he is a very smart and sweet boy but he has been diagnosed as sensory integration order and behaved as add.<br />we have been struggled with 3 years now. though things got so much improved , he still has spd issue and is very sensitive to sounds. he has development delay in term of maturity.<br />from 3 times visit in last few years all we know he is not a typical kid no matter how smart he is . as parents, we need invest much time and energy for the treatments.  for now, each time he goes to concert, he has to wear a headset to reduce the sound.<br /><br />while for my 2 years old, i didn't use that much as i always forgot. i used after 24 weeks probably 3 times a week .  she is pretty normal so far compared to her brother.  interesting , she never shows any problem to sound and she has much better attention span.<br /><br />i don't know what is the cause of two kids but i definitely not suggest to use the device during pregnancy .",12/11/2014,-1,0
2651,US,10709904,RHOG5IVB0BMLI,B004IY6AGW,572944212,wubbanub soft toy and pacifier,Baby,3,0,0,N,Y,Elephant Wubbanub,I like the patterns and colors of Ella Bella. Baby would have liked it better if the truck was straight it was  difficult keeping it in her mouth.,6/16/2013,1,0
2659,US,10729014,R21V50R74AWVHX,B001F43JTO,997127233,wubbanub yellow duck pacifier,Baby,4,0,0,N,Y,Good for small hands.,The duck is very cute and my baby likes the colors.  Also it is easy for her to grab and she likes to feel it.  I like that the wings and feet are weighted so that it stays in place better.  The only down side is that it is cumbersome when she is upset and I am trying to get her to take her pacifier.,5/18/2010,1,0
2672,us,10748249,r206m991wgrjrs,b002szt35s,876434873,anti-tip tv strap,baby,5,0,0,n,y,a very positive approach to keeping your tv safe,"we have a 50' samsung tv that we just purchased and we feel much better with the anti-tip straps connected to the top of the back and the back edge of the tv stand. you want the straps to go straight down to the back edge of the stand, not at an angle to the right or left. when you are sitting in front of the tv, you don't notice the straps as they are pure black. the straps when tightened have no flexibility, so they create a very secure environment. incidentally, i don't recommend connecting them to the wall for two reasons, 1) if the tv stand gets bumped, it can cause the straps to be pulled, and 2) if you want to gently move the stand to clean or work on the wiring in the back, the straps would need to be disconnected from their wall anchors, leaving you without their intended support. and this system is good to have when there are youngsters and oldsters around.",6/24/2015,1,0
2720,us,10842699,r59qco5bllrya,b000vvihps,408889411,kid'sleep classic,baby,1,0,0,n,y,cheap piece of junk!,"when we purchased this, there weren't many options for us. my son work up way too early and we wanted to help him stay in bed a bit longer. for the price, this product should be much, much better. the clock function is tiny and very hard to program. after about 6 months of use, it broke and we've since thrown it in the trash.<br /><br />thankfully, there have been several apps developed that work well for us. disney has one that we love using.<br /><br />don't buy this, use an app on an old iphone instead!",1/14/2014,1,1
2723,US,10846417,RPXTCU89R55QB,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,love,kids love it and came so fast.<br /> but wish you can take the pacific out and put in more so i can wash it better,1/16/2013,1,0
2742,US,10873715,R3AAOQCWJ3VH55,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,1,1,N,Y,Innovative!,"This is my favorite pacifier. I bought it when my baby was 3 months old. I love that my baby can better keep this in her mouth. Of course, sometimes she still grabs onto the lamb and pulls it out, but the design of this is such that it doesn't fall on the floor nearly as often. I find it most helpful in the car. I can tuck the lamb in the seatbelt straps to somewhat keep it in place, but it is still loose enough that she can pull it out if she really doesn't want it. I bought a second one (different animal). There are so many cute ones to choose from.",9/2/2013,1,0
2766,us,10922985,rau5b8oaogl8t,b0081ssjhy,831445840,"grovia cloth all-in-one diaper, robots, newborn (discontinued by manufacturer)",baby,2,0,0,n,y,"leak, leak, leak. try different brand for newborn size","love the print on these but they leak like crazy! i loved them when we were using them because i was so excited to use cloth diapers and so excited about my baby that i didn't mind baby pee on me. i thought the leaks were normal. now that we are in regular sized diapers i know that the leaks were not normal. the seams around the legs seem like they are unfinished so that the inner fabric touches whatever baby is wearing or sitting on. so even if the diaper doesn't drip pee it will always seep it. some days (and often) baby went through a new change of clothes with every diaper change. the first time i just used one outfit all day long i thought it was a miracle. but no, thats how the diapers should work! i stripped the diapers and everything, but they always leaked. i currently use bigger size grovia diapers along with several other brands and don't have a leak problem. it is obviously specific to the make and fit of the newborn diapers. horrible.<br />we only bought grovia brand for the newborn sized diapers. we currently use several brands of one-size diapers. i highly recommend buying several brands of both newborn and one-size diapers. the one-size can be too huge on a newborn. its nice to have something that fits better for the first month or two. but grovia newborn diapers leaked like crazy for us. i'll try them again with baby two, but am definitely buying another brand's newborn diapers next time!",11/30/2013,1,0
2785,US,10939428,R3QHPP9PRMES0L,B004IY6AGW,572944212,wubbanub soft toy and pacifier,Baby,3,0,0,N,Y,Liked that one better,Seemed a little dingy.  I have ordered the giraffe as gifts several times.  Liked that one better.,9/10/2014,1,0
2786,US,10939902,R1A4QWUGOSIMUT,B00AWT892A,995615099,"mam trends silicone orthodontic pacifier, boy, 0-6 months, 2-count",Baby,5,0,1,N,Y,Best paci!,My kids love these. Much more attractive than most pacifiers. I think they stay in their mouths better than others.,5/8/2014,1,0
2824,US,10987098,R2ZAR36Y787YHV,B00AHO43BG,667171015,fctry - baby pacifiers,Baby,3,1,1,N,Y,What a waste of ten bucks,"such a cute novelty item, only our son hates it. It was a total impulse buy. it's a better bet to spend that 10 dollars on the type of pacifiers your baby favors.",12/23/2013,1,0
2844,US,11002057,RAZJYD25WBG7I,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,1,N,Y,Just buy it already!,"This is a must have! We bought a bunch of different pacifiers but the bebe would only take the Soothie that she was given at the hospital. However, she was not able to keep it in her mouth so she kept losing it (and screaming). I was going insane! Then my saviour arriveD - the WubbaNub! Bebe loves it and I love it. Finally, I don't have to give her the paci every 5 seconds. It helps the baby keep the pacifier in her mouth and it's easy to find when it does fall out. The stuffed animal is adorable. It's our bebe's first friend. She absolutely loves it. I just wish I found out about it sooner (it was a looooonnnng couple of weeks without the WubbNub).<br /><br />We have the giraffe and the duck. The duck is cuter but the giraffe works better, in my opinion. It's a little bigger, so it's easier for the baby to hold and it does a better job at keeping the paci in baby's mouth.<br /><br />No matter which stuffed animal you pick, make sure you buy two WubbaNubs because when you have to wash it, it takes a while to dry. I've learned it the hard way!",6/22/2014,-1,1
2868,us,11040422,r3sdar6r67xzsn,b008oj7c6y,929962129,snuza hero baby movement monitor,baby,5,1,2,n,y,love!!!,this gives us great piece of mind! we sleep so much better now that we have the snuza! this is my favorite baby product!,11/13/2013,1,0
2882,US,11067445,R1PGFXHI71I77I,B002UXQRHU,984750507,"nuk 1 pack genius silicone bpa free pacifier, 0-6 months",Baby,5,0,0,N,N,This Paci stays IN!,"The Nuk Genius Pacifier is amazing!  I had started him out on the paci from the hospital and then switched to the regular Nuk pacifier which was much better.  Then, my mother bought him the Nuk Genius and it's so much better.  It is the only paci to stay in his mouth.  This means, that I don't have to constantly put a fallen out paci back in his mouth when he's fighting sleep.  I love this product and do not have anything negative to say about it.  If you like the Nuk pacifiers, try the Nuk Genius!",5/19/2011,1,0
2957,US,11176114,R2Z9J7BRT7QOFF,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Y,My 2.5 month old loves them,"My baby has been using this since she was 2 weeks old and she likes them much better than any other pacifiers we got for our baby shower. In fact, I only got these because she would spit out everything we had. I guess these are closer to the shape of the nipples or something... I haven't tried :) But my daughter (now 2.5 months) likes them.",7/21/2015,1,0
3002,US,11245125,R3SG5H5PDGQEU3,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,N,Five Stars,Excellent. Works much better than the &#34;orthodontic&#34; ones we also have. Never falls out,4/21/2015,1,0
3010,US,11258681,R27YBDLWPDWMFC,B0096PDWN2,524435438,"born free bpa-free bliss natural shape pacifier, neutral, 0-6m",Baby,2,2,2,N,Y,Not a Good Fit for our Breastfed Baby,"These pacifiers didn't work for us; unfortunately our breastfed baby would not accept these pacifiers and repeatedly spat them out. We had better luck with Nuk pacifiers, which have a nipple with a flattened bottom. These may work better for bottle fed babies who are accustomed to this nipple shape.",3/24/2015,1,0
3044,us,11312980,rdtg3suiwkwjl,b00ospa300,30655876,clear weather cover rain wind shield for most twin double jogger stroller,baby,4,0,0,n,y,i felt like i was fully equipped for the rare storm in ...,ordered this puppy for disneyland and it kept my babies dry. i felt like i was fully equipped for the rare storm in la. it's a bit of a hassle putting it on and making sure it's secure but well worth it for the protection. even made me feel better when people were coughing and sneezing all around and the little ones were really in their own bubble!<br />i own a baby trend double jogger and it fit great.,2/4/2015,1,0
